axis,start_idx,end_idx,start_time,end_time,duration_sec,type,magnitude_kWh
Axis #4,29710,29727,2022-10-18 05:10:27,2022-10-18 05:10:59,32,Alert,4.563851069106506
Axis #4,5300,5333,2022-10-17 15:29:17,2022-10-17 15:30:24,67,Error,8.523523174653013
Axis #4,13140,13164,2022-10-17 19:53:07,2022-10-17 19:53:57,50,Error,8.837728961904164
Axis #4,37037,37054,2022-10-18 09:16:20,2022-10-18 09:16:56,36,Error,7.373812907959444
Axis #4,16865,16894,2022-10-17 21:58:58,2022-10-17 21:59:57,59,Alert,3.4591932135893897
Axis #4,25440,25484,2022-10-18 02:47:18,2022-10-18 02:48:45,87,Error,8.495966789070463
Axis #4,25384,25424,2022-10-18 02:45:24,2022-10-18 02:46:44,80,Alert,3.193237624811637
Axis #4,12383,12421,2022-10-17 19:27:43,2022-10-17 19:28:59,76,Alert,3.6701091491985816
Axis #4,21140,21182,2022-10-18 00:22:45,2022-10-18 00:24:08,83,Alert,4.018772982131248
Axis #4,8946,8989,2022-10-17 17:32:08,2022-10-17 17:33:34,86,Alert,3.9813546530444572
Axis #4,19179,19205,2022-10-17 23:16:43,2022-10-17 23:17:37,54,Alert,4.303682528713964
Axis #4,37611,37652,2022-10-18 09:35:39,2022-10-18 09:37:01,82,Error,7.473301181615046
Axis #4,21544,21564,2022-10-18 00:36:09,2022-10-18 00:36:51,42,Error,8.062104784347952
Axis #4,15074,15108,2022-10-17 20:58:48,2022-10-17 21:00:00,72,Alert,3.8078871219205914
Axis #4,16537,16561,2022-10-17 21:48:01,2022-10-17 21:48:50,49,Error,8.490631523574264
Axis #4,27274,27291,2022-10-18 03:48:51,2022-10-18 03:49:27,36,Error,9.394916150470491
Axis #4,34385,34424,2022-10-18 07:47:12,2022-10-18 07:48:34,82,Alert,3.237435582086881
Axis #4,6663,6692,2022-10-17 16:15:21,2022-10-17 16:16:19,58,Alert,4.565902097116686
Axis #4,20921,20937,2022-10-18 00:15:23,2022-10-18 00:15:54,31,Error,8.363013385181127
Axis #4,14495,14511,2022-10-17 20:39:18,2022-10-17 20:39:52,34,Alert,3.2908332803327838
Axis #4,9766,9788,2022-10-17 17:59:35,2022-10-17 18:00:21,46,Alert,3.976158700014842
Axis #4,28539,28563,2022-10-18 04:31:14,2022-10-18 04:32:03,49,Alert,3.6742931836785515
Axis #4,6944,6983,2022-10-17 16:24:46,2022-10-17 16:26:04,78,Error,8.657094571385917
Axis #4,3460,3477,2022-10-17 14:26:50,2022-10-17 14:27:23,33,Error,6.854672399017305
Axis #4,8847,8869,2022-10-17 17:28:44,2022-10-17 17:29:29,45,Alert,4.559445370366273
Axis #4,14004,14020,2022-10-17 20:22:47,2022-10-17 20:23:22,35,Alert,4.641635013734441
Axis #4,10552,10577,2022-10-17 18:26:04,2022-10-17 18:26:52,48,Alert,3.2983973137514133
Axis #4,35218,35250,2022-10-18 08:15:13,2022-10-18 08:16:17,64,Alert,4.198940016510652
Axis #4,30516,30545,2022-10-18 05:37:24,2022-10-18 05:38:22,58,Alert,4.052795127470585
Axis #4,5983,6012,2022-10-17 15:52:40,2022-10-17 15:53:38,58,Error,7.25818251185935
Axis #4,6424,6438,2022-10-17 16:07:21,2022-10-17 16:07:51,30,Alert,4.386853103638401
Axis #4,6430,6445,2022-10-17 16:07:35,2022-10-17 16:08:04,29,Error,6.807419020494486
Axis #4,32192,32226,2022-10-18 06:33:29,2022-10-18 06:34:38,69,Alert,4.076363953193695
Axis #4,22354,22396,2022-10-18 01:03:22,2022-10-18 01:04:49,87,Alert,3.71930758156307
Axis #4,22615,22653,2022-10-18 01:12:12,2022-10-18 01:13:28,76,Alert,3.2119456783384197
Axis #4,23351,23388,2022-10-18 01:36:58,2022-10-18 01:38:13,75,Alert,4.143621954135209
Axis #4,39595,39629,2022-10-18 10:42:26,2022-10-18 10:43:34,68,Alert,4.370889744664819
Axis #4,10455,10476,2022-10-17 18:22:48,2022-10-17 18:23:28,40,Alert,3.2737676081909424
Axis #4,17178,17199,2022-10-17 22:09:26,2022-10-17 22:10:10,44,Error,6.446822705531301
Axis #4,26964,27001,2022-10-18 03:38:26,2022-10-18 03:39:44,78,Alert,3.9586517477713956
Axis #4,11662,11705,2022-10-17 19:03:24,2022-10-17 19:04:53,89,Error,6.630370459946599
Axis #4,13999,14013,2022-10-17 20:22:38,2022-10-17 20:23:04,26,Error,6.487989729478115
Axis #4,25454,25492,2022-10-18 02:47:44,2022-10-18 02:49:01,77,Alert,3.363746507777537
Axis #4,35856,35884,2022-10-18 08:36:40,2022-10-18 08:37:38,58,Alert,4.374805359986313
Axis #4,8111,8136,2022-10-17 17:04:13,2022-10-17 17:05:01,48,Alert,3.6627630653050507
Axis #4,18229,18260,2022-10-17 22:44:48,2022-10-17 22:45:51,63,Alert,3.434892156846996
Axis #4,22454,22478,2022-10-18 01:06:47,2022-10-18 01:07:32,45,Alert,3.195539665395273
Axis #4,26042,26077,2022-10-18 03:07:32,2022-10-18 03:08:42,70,Error,6.934393076888754
Axis #4,12003,12042,2022-10-17 19:14:54,2022-10-17 19:16:12,78,Error,7.5011679560220434
Axis #4,5778,5808,2022-10-17 15:45:47,2022-10-17 15:46:48,61,Error,7.970785858231562
Axis #4,28343,28378,2022-10-18 04:24:40,2022-10-18 04:25:50,70,Error,9.138040268079004
Axis #4,18868,18904,2022-10-17 23:06:19,2022-10-17 23:07:31,72,Error,6.489553952457491
Axis #4,15680,15715,2022-10-17 21:19:13,2022-10-17 21:20:24,71,Error,9.255630066904674
Axis #4,94,124,2022-10-17 12:21:29,2022-10-17 12:22:30,61,Alert,4.527161408197824
Axis #4,23398,23422,2022-10-18 01:38:32,2022-10-18 01:39:21,49,Alert,4.675375010914657
Axis #4,9262,9293,2022-10-17 17:42:39,2022-10-17 17:43:41,62,Error,8.538010498355291
Axis #4,8310,8340,2022-10-17 17:10:53,2022-10-17 17:11:53,60,Error,8.939410714641296
Axis #4,22395,22412,2022-10-18 01:04:47,2022-10-18 01:05:19,32,Alert,4.010145885287708
Axis #4,18301,18321,2022-10-17 22:47:13,2022-10-17 22:47:55,42,Alert,3.301879038949153
Axis #4,18083,18122,2022-10-17 22:39:51,2022-10-17 22:41:09,78,Alert,3.972154729352832
Axis #4,10498,10541,2022-10-17 18:24:13,2022-10-17 18:25:39,86,Alert,3.3006644727261514
Axis #4,16592,16617,2022-10-17 21:49:52,2022-10-17 21:50:42,50,Alert,3.479535409604915
Axis #4,30787,30806,2022-10-18 05:46:26,2022-10-18 05:47:05,39,Alert,3.516789428029258
Axis #4,23515,23542,2022-10-18 01:42:29,2022-10-18 01:43:25,56,Alert,3.278064689994494
Axis #4,26889,26924,2022-10-18 03:35:57,2022-10-18 03:37:07,70,Alert,3.302221201543418
Axis #4,31822,31860,2022-10-18 06:21:06,2022-10-18 06:22:25,79,Alert,4.159321820086344
Axis #4,1232,1249,2022-10-17 13:11:59,2022-10-17 13:12:35,36,Alert,3.4499414969460966
Axis #4,2994,3038,2022-10-17 14:11:07,2022-10-17 14:12:34,87,Error,8.71103088717725
Axis #4,7389,7425,2022-10-17 16:39:33,2022-10-17 16:40:44,71,Alert,3.77610565030682
Axis #4,24850,24872,2022-10-18 02:27:23,2022-10-18 02:28:09,46,Error,8.820100653235018
Axis #4,27930,27961,2022-10-18 04:10:48,2022-10-18 04:11:50,62,Alert,3.929144793898652
Axis #4,38041,38085,2022-10-18 09:50:05,2022-10-18 09:51:36,91,Error,8.185705609305126
Axis #4,18521,18558,2022-10-17 22:54:38,2022-10-17 22:55:53,75,Alert,3.503875126613214
Axis #4,14474,14496,2022-10-17 20:38:38,2022-10-17 20:39:19,41,Alert,4.169317074119907
Axis #4,27726,27744,2022-10-18 04:03:58,2022-10-18 04:04:36,38,Alert,4.266091550701171
Axis #4,33143,33179,2022-10-18 07:05:27,2022-10-18 07:06:39,72,Alert,4.055192494360574
Axis #4,12120,12146,2022-10-17 19:18:53,2022-10-17 19:19:42,49,Alert,3.65167019862341
Axis #4,7651,7689,2022-10-17 16:48:17,2022-10-17 16:49:37,80,Error,6.339694879926009
Axis #4,23534,23575,2022-10-18 01:43:06,2022-10-18 01:44:31,85,Alert,4.572053037196663
Axis #4,16043,16066,2022-10-17 21:31:29,2022-10-17 21:32:12,43,Alert,4.022795732800746
Axis #4,16877,16908,2022-10-17 21:59:25,2022-10-17 22:00:26,61,Alert,3.3678657590415106
Axis #4,9961,9994,2022-10-17 18:06:08,2022-10-17 18:07:15,67,Error,9.444143135811915
Axis #4,79,98,2022-10-17 12:21:00,2022-10-17 12:21:40,40,Alert,4.548670339881883
Axis #4,30435,30452,2022-10-18 05:34:38,2022-10-18 05:35:15,37,Alert,4.167926829372194
Axis #4,2002,2021,2022-10-17 13:37:46,2022-10-17 13:38:25,39,Alert,3.947705880260213
Axis #4,15583,15617,2022-10-17 21:15:56,2022-10-17 21:17:05,69,Alert,4.516201689041498
Axis #4,35038,35052,2022-10-18 08:09:13,2022-10-18 08:09:40,27,Error,8.858833173788895
Axis #4,24356,24388,2022-10-18 02:10:46,2022-10-18 02:11:51,65,Alert,3.4401136392437364
Axis #4,11895,11918,2022-10-17 19:11:17,2022-10-17 19:12:01,44,Alert,3.2392703110412713
Axis #4,18621,18665,2022-10-17 22:58:00,2022-10-17 22:59:27,87,Alert,4.139250198928629
Axis #4,29659,29695,2022-10-18 05:08:42,2022-10-18 05:09:54,72,Alert,4.336683536177867
Axis #4,37966,38008,2022-10-18 09:47:35,2022-10-18 09:48:59,84,Error,6.86966820896814
Axis #4,39427,39451,2022-10-18 10:36:47,2022-10-18 10:37:32,45,Alert,4.4431879345494805
Axis #4,4286,4330,2022-10-17 14:54:36,2022-10-17 14:56:07,91,Alert,4.13675232852328
Axis #4,13212,13255,2022-10-17 19:55:36,2022-10-17 19:57:01,85,Error,7.33479142962802
Axis #4,15209,15240,2022-10-17 21:03:24,2022-10-17 21:04:26,62,Alert,3.5982080416529323
Axis #4,10236,10267,2022-10-17 18:15:25,2022-10-17 18:16:28,63,Alert,4.398237286994092
Axis #4,6459,6476,2022-10-17 16:08:34,2022-10-17 16:09:06,32,Alert,4.637188723119444
Axis #4,19206,19241,2022-10-17 23:17:39,2022-10-17 23:18:49,70,Error,6.51345955937577
Axis #4,17795,17813,2022-10-17 22:30:09,2022-10-17 22:30:47,38,Alert,3.3798482239672976
Axis #4,3551,3567,2022-10-17 14:29:51,2022-10-17 14:30:25,34,Error,8.987426235783703
Axis #4,8109,8140,2022-10-17 17:04:10,2022-10-17 17:05:12,62,Alert,3.92086495400275
Axis #4,20477,20494,2022-10-18 00:00:27,2022-10-18 00:01:03,36,Error,8.97364196550329
Axis #4,32865,32907,2022-10-18 06:56:06,2022-10-18 06:57:29,83,Alert,4.623145701901069
Axis #4,11738,11754,2022-10-17 19:05:59,2022-10-17 19:06:29,30,Alert,4.2120272814047075
Axis #4,23088,23104,2022-10-18 01:28:04,2022-10-18 01:28:38,34,Alert,4.453866289175536
Axis #4,10040,10062,2022-10-17 18:08:50,2022-10-17 18:09:32,42,Alert,4.150783307391735
Axis #4,39384,39416,2022-10-18 10:35:18,2022-10-18 10:36:23,65,Alert,4.112697365048294
Axis #4,7935,7965,2022-10-17 16:57:47,2022-10-17 16:58:48,61,Error,7.14431852926238
Axis #4,25272,25299,2022-10-18 02:41:39,2022-10-18 02:42:30,51,Alert,3.637161493579665
Axis #4,29793,29814,2022-10-18 05:13:11,2022-10-18 05:13:54,43,Alert,3.8085076193132443
Axis #4,7714,7751,2022-10-17 16:50:24,2022-10-17 16:51:42,78,Alert,4.58640010946382
Axis #4,37096,37116,2022-10-18 09:18:19,2022-10-18 09:18:58,39,Error,6.99333994171152
Axis #4,28731,28753,2022-10-18 04:37:41,2022-10-18 04:38:27,46,Alert,4.2441670650311645
Axis #4,9392,9423,2022-10-17 17:46:59,2022-10-17 17:48:02,63,Error,8.630490361276168
Axis #4,30955,30997,2022-10-18 05:52:02,2022-10-18 05:53:29,87,Alert,3.619420792356507
Axis #4,39534,39576,2022-10-18 10:40:22,2022-10-18 10:41:45,83,Error,9.420169383100173
Axis #4,9446,9464,2022-10-17 17:48:49,2022-10-17 17:49:26,37,Alert,3.623240251560986
Axis #4,33973,34013,2022-10-18 07:33:20,2022-10-18 07:34:43,83,Alert,4.434965159194304
Axis #4,15566,15599,2022-10-17 21:15:24,2022-10-17 21:16:31,67,Alert,4.53703091281588
Axis #4,35450,35473,2022-10-18 08:23:04,2022-10-18 08:23:47,43,Alert,4.609234217556764
Axis #4,9490,9532,2022-10-17 17:50:15,2022-10-17 17:51:43,88,Alert,4.63760937043791
Axis #4,35660,35701,2022-10-18 08:30:05,2022-10-18 08:31:27,82,Alert,4.661217706953551
Axis #4,873,909,2022-10-17 12:54:24,2022-10-17 12:55:36,72,Alert,3.1674444251281995
Axis #4,39153,39172,2022-10-18 10:27:32,2022-10-18 10:28:13,41,Alert,4.624015156460968
Axis #4,8179,8214,2022-10-17 17:06:29,2022-10-17 17:07:39,70,Alert,3.210679818899494
Axis #4,7538,7554,2022-10-17 16:44:32,2022-10-17 16:45:02,30,Alert,3.65643389055152
Axis #4,27936,27971,2022-10-18 04:11:03,2022-10-18 04:12:13,70,Alert,4.376966524892692
Axis #4,21948,21972,2022-10-18 00:49:45,2022-10-18 00:50:30,45,Alert,3.371160991527189
Axis #4,23262,23291,2022-10-18 01:33:58,2022-10-18 01:34:57,59,Alert,4.209380208056922
Axis #4,11647,11679,2022-10-17 19:02:55,2022-10-17 19:03:59,64,Alert,4.290480571375447
Axis #4,26944,26985,2022-10-18 03:37:49,2022-10-18 03:39:09,80,Alert,4.048465491076482
Axis #4,31487,31530,2022-10-18 06:09:57,2022-10-18 06:11:21,84,Alert,3.9765559249808744
Axis #4,30290,30313,2022-10-18 05:29:48,2022-10-18 05:30:32,44,Alert,3.3624206717498084
Axis #4,2855,2878,2022-10-17 14:06:27,2022-10-17 14:07:11,44,Alert,4.347959725608603
Axis #4,6362,6393,2022-10-17 16:05:20,2022-10-17 16:06:23,63,Alert,4.526245301864252
Axis #4,18030,18062,2022-10-17 22:38:07,2022-10-17 22:39:12,65,Error,8.359774814946455
Axis #4,61,87,2022-10-17 12:20:23,2022-10-17 12:21:15,52,Alert,3.3521025025745823
Axis #4,20292,20311,2022-10-17 23:54:13,2022-10-17 23:54:52,39,Error,9.236629524250702
Axis #4,16849,16892,2022-10-17 21:58:28,2022-10-17 21:59:53,85,Alert,3.3317265878662763
Axis #4,7398,7432,2022-10-17 16:39:54,2022-10-17 16:41:01,67,Alert,3.6983571320818953
Axis #4,36128,36161,2022-10-18 08:45:51,2022-10-18 08:46:58,67,Alert,4.108576815786977
Axis #4,2143,2161,2022-10-17 13:42:28,2022-10-17 13:43:06,38,Alert,4.069404026124082
Axis #4,36852,36884,2022-10-18 09:10:05,2022-10-18 09:11:10,65,Alert,3.568521757975857
Axis #4,12086,12125,2022-10-17 19:17:44,2022-10-17 19:19:02,78,Alert,4.532447094057383
Axis #4,33543,33581,2022-10-18 07:18:52,2022-10-18 07:20:08,76,Error,9.166730233615567
Axis #4,31501,31537,2022-10-18 06:10:23,2022-10-18 06:11:38,75,Alert,4.070701134481504
Axis #4,8699,8722,2022-10-17 17:23:49,2022-10-17 17:24:35,46,Error,6.830701853307452
Axis #4,13888,13928,2022-10-17 20:18:52,2022-10-17 20:20:16,84,Alert,4.032570779414826
Axis #4,17052,17091,2022-10-17 22:05:12,2022-10-17 22:06:29,77,Error,6.705313797400088
Axis #4,18185,18224,2022-10-17 22:43:17,2022-10-17 22:44:39,82,Alert,3.9978420598692797
Axis #4,28881,28909,2022-10-18 04:42:45,2022-10-18 04:43:42,57,Alert,3.708060077870118
Axis #4,37445,37461,2022-10-18 09:30:05,2022-10-18 09:30:35,30,Alert,4.081637943863049
Axis #4,23880,23908,2022-10-18 01:54:45,2022-10-18 01:55:43,58,Alert,4.558429081658195
Axis #4,9569,9610,2022-10-17 17:52:57,2022-10-17 17:54:19,82,Alert,3.8858513106549912
Axis #4,24332,24353,2022-10-18 02:09:57,2022-10-18 02:10:41,44,Alert,4.521203897317552
Axis #4,2974,2998,2022-10-17 14:10:25,2022-10-17 14:11:14,49,Error,8.51204291916818
Axis #4,123,155,2022-10-17 12:22:28,2022-10-17 12:23:32,64,Alert,4.256661146912546
Axis #4,22834,22876,2022-10-18 01:19:30,2022-10-18 01:20:58,88,Alert,4.641919202165979
Axis #4,7535,7576,2022-10-17 16:44:26,2022-10-17 16:45:47,81,Error,9.151634357730217
Axis #4,23910,23946,2022-10-18 01:55:46,2022-10-18 01:56:58,72,Alert,4.099670567672932
Axis #4,4254,4292,2022-10-17 14:53:31,2022-10-17 14:54:51,80,Error,9.440293261683685
Axis #4,21278,21297,2022-10-18 00:27:20,2022-10-18 00:27:59,39,Alert,3.4563184846512764
Axis #4,10444,10482,2022-10-17 18:22:24,2022-10-17 18:23:40,76,Alert,4.475818039722426
Axis #4,5121,5138,2022-10-17 15:23:15,2022-10-17 15:23:51,36,Alert,4.569021034444876
Axis #4,14014,14055,2022-10-17 20:23:06,2022-10-17 20:24:32,86,Error,8.972775957073472
Axis #4,37915,37958,2022-10-18 09:45:51,2022-10-18 09:47:20,89,Alert,4.235962586039478
Axis #4,25795,25810,2022-10-18 02:59:14,2022-10-18 02:59:43,29,Alert,4.647934951783814
Axis #4,35582,35608,2022-10-18 08:27:29,2022-10-18 08:28:23,54,Alert,4.147461748349032
Axis #4,14486,14513,2022-10-17 20:39:00,2022-10-17 20:39:56,56,Alert,3.690841254815535
Axis #4,19511,19528,2022-10-17 23:27:57,2022-10-17 23:28:29,32,Alert,4.403874840876276
Axis #4,18847,18863,2022-10-17 23:05:35,2022-10-17 23:06:10,35,Alert,4.3349296280083225
Axis #4,37242,37265,2022-10-18 09:23:12,2022-10-18 09:23:59,47,Alert,4.618510480416068
Axis #4,12084,12119,2022-10-17 19:17:40,2022-10-17 19:18:51,71,Alert,3.2427330089460287
Axis #4,16290,16305,2022-10-17 21:39:45,2022-10-17 21:40:17,32,Alert,3.646170364983877
Axis #4,10779,10823,2022-10-17 18:33:42,2022-10-17 18:35:10,88,Alert,3.594036922159153
Axis #4,14123,14146,2022-10-17 20:26:49,2022-10-17 20:27:32,43,Error,6.607420682207346
Axis #4,36358,36385,2022-10-18 08:53:31,2022-10-18 08:54:26,55,Alert,4.206821990206112
Axis #4,23517,23561,2022-10-18 01:42:33,2022-10-18 01:44:01,88,Error,9.357410000543547
Axis #4,3746,3773,2022-10-17 14:36:28,2022-10-17 14:37:19,51,Alert,3.932499628299265
Axis #4,3056,3093,2022-10-17 14:13:12,2022-10-17 14:14:27,75,Alert,4.242693555457228
Axis #4,25118,25158,2022-10-18 02:36:27,2022-10-18 02:37:46,79,Alert,4.270840040431659
Axis #4,29996,30013,2022-10-18 05:19:59,2022-10-18 05:20:31,32,Alert,3.370344745091674
Axis #4,35024,35038,2022-10-18 08:08:43,2022-10-18 08:09:13,30,Alert,4.066472900847429
Axis #4,16108,16149,2022-10-17 21:33:40,2022-10-17 21:35:02,82,Alert,3.380758201196193
Axis #4,30728,30759,2022-10-18 05:44:26,2022-10-18 05:45:28,62,Alert,3.423284792353816
Axis #4,3014,3046,2022-10-17 14:11:49,2022-10-17 14:12:54,65,Alert,4.700396907916242
Axis #4,19909,19929,2022-10-17 23:41:19,2022-10-17 23:42:02,43,Alert,3.432209896181473
Axis #4,10999,11025,2022-10-17 18:41:08,2022-10-17 18:41:57,49,Error,7.204322085276964
Axis #4,4119,4135,2022-10-17 14:49:00,2022-10-17 14:49:34,34,Alert,3.616435839923825
Axis #4,11592,11635,2022-10-17 19:01:03,2022-10-17 19:02:29,86,Alert,4.3340505374153455
Axis #4,22268,22300,2022-10-18 01:00:31,2022-10-18 01:01:36,65,Alert,3.4622311090569204
Axis #4,16213,16257,2022-10-17 21:37:11,2022-10-17 21:38:39,88,Error,6.690590534495323
Axis #4,23296,23324,2022-10-18 01:35:06,2022-10-18 01:36:03,57,Error,6.917928978637943
Axis #4,25340,25379,2022-10-18 02:43:56,2022-10-18 02:45:14,78,Error,9.190758708976142
Axis #4,37708,37728,2022-10-18 09:38:55,2022-10-18 09:39:37,42,Error,8.368645123423379
Axis #4,1334,1354,2022-10-17 13:15:25,2022-10-17 13:16:06,41,Alert,4.188942718970668
Axis #4,39592,39622,2022-10-18 10:42:20,2022-10-18 10:43:21,61,Alert,3.3834867573697096
Axis #4,22082,22100,2022-10-18 00:54:15,2022-10-18 00:54:49,34,Alert,3.9884959732706244
Axis #4,30064,30088,2022-10-18 05:22:15,2022-10-18 05:22:59,44,Alert,4.2888833478584205
Axis #4,35753,35792,2022-10-18 08:33:13,2022-10-18 08:34:31,78,Error,6.638140688411832
Axis #4,13503,13522,2022-10-17 20:05:23,2022-10-17 20:05:59,36,Error,7.623349243583544
Axis #4,24354,24378,2022-10-18 02:10:42,2022-10-18 02:11:32,50,Alert,3.4701842995082695
Axis #4,18072,18108,2022-10-17 22:39:31,2022-10-17 22:40:42,71,Error,9.275674813837629
Axis #4,13852,13867,2022-10-17 20:17:39,2022-10-17 20:18:12,33,Alert,3.6230350417205046
Axis #4,29643,29658,2022-10-18 05:08:12,2022-10-18 05:08:41,29,Error,6.53116492375009
Axis #4,18254,18279,2022-10-17 22:45:40,2022-10-17 22:46:28,48,Error,6.444858973968959
Axis #4,14167,14188,2022-10-17 20:28:16,2022-10-17 20:29:00,44,Alert,3.688527411938407
Axis #4,25382,25403,2022-10-18 02:45:20,2022-10-18 02:46:03,43,Error,8.01021055918437
Axis #4,9921,9939,2022-10-17 18:04:48,2022-10-17 18:05:22,34,Error,7.992552463176582
Axis #4,8308,8335,2022-10-17 17:10:49,2022-10-17 17:11:44,55,Alert,3.231109248692195
Axis #4,23574,23590,2022-10-18 01:44:29,2022-10-18 01:45:00,31,Alert,3.4750651871931204
Axis #4,36183,36223,2022-10-18 08:47:39,2022-10-18 08:49:02,83,Alert,4.37021205882776
Axis #4,33506,33530,2022-10-18 07:17:37,2022-10-18 07:18:27,50,Alert,3.769930368913432
Axis #4,3657,3672,2022-10-17 14:33:28,2022-10-17 14:33:56,28,Alert,3.961351867895675
Axis #4,6772,6807,2022-10-17 16:18:58,2022-10-17 16:20:08,70,Error,7.163749712530788
Axis #4,38893,38927,2022-10-18 10:18:48,2022-10-18 10:19:56,68,Alert,4.036728708048206
Axis #4,26126,26155,2022-10-18 03:10:19,2022-10-18 03:11:18,59,Alert,4.694229820396381
Axis #4,8811,8850,2022-10-17 17:27:32,2022-10-17 17:28:54,82,Alert,3.7554993951565985
Axis #4,32578,32615,2022-10-18 06:46:29,2022-10-18 06:47:43,74,Alert,4.239692666466689
Axis #4,30732,30770,2022-10-18 05:44:33,2022-10-18 05:45:54,81,Error,6.8488449598905365
Axis #4,18526,18543,2022-10-17 22:54:48,2022-10-17 22:55:24,36,Error,9.368238055440077
Axis #4,11218,11252,2022-10-17 18:48:27,2022-10-17 18:49:39,72,Alert,3.8740436849252005
Axis #4,13565,13587,2022-10-17 20:07:28,2022-10-17 20:08:11,43,Error,7.354826374741521
Axis #4,38166,38186,2022-10-18 09:54:18,2022-10-18 09:55:00,42,Alert,3.5192010797624635
Axis #4,22349,22393,2022-10-18 01:03:12,2022-10-18 01:04:43,91,Alert,4.696314059266558
Axis #4,35475,35500,2022-10-18 08:23:51,2022-10-18 08:24:42,51,Alert,3.9145181385672516
Axis #4,25557,25588,2022-10-18 02:51:12,2022-10-18 02:52:14,62,Alert,3.3939717199941923
Axis #4,27362,27402,2022-10-18 03:51:49,2022-10-18 03:53:08,79,Alert,3.334487200138199
Axis #4,35607,35630,2022-10-18 08:28:17,2022-10-18 08:29:04,47,Alert,3.810578767480558
Axis #4,39650,39664,2022-10-18 10:44:18,2022-10-18 10:44:45,27,Error,8.775019913173905
Axis #4,5196,5227,2022-10-17 15:25:45,2022-10-17 15:26:48,63,Alert,3.925914252322657
Axis #4,22499,22530,2022-10-18 01:08:16,2022-10-18 01:09:18,62,Error,7.645158045743006
Axis #4,10961,10996,2022-10-17 18:39:48,2022-10-17 18:41:02,74,Alert,3.1610004079265384
Axis #4,33743,33778,2022-10-18 07:25:35,2022-10-18 07:26:45,70,Alert,3.845591128365471
Axis #4,10995,11034,2022-10-17 18:40:56,2022-10-17 18:42:18,82,Alert,3.4870525141255313
Axis #4,2814,2832,2022-10-17 14:05:02,2022-10-17 14:05:40,38,Alert,4.562670510829093
Axis #4,18168,18205,2022-10-17 22:42:45,2022-10-17 22:43:58,73,Alert,4.402726985985264
Axis #4,32750,32765,2022-10-18 06:52:13,2022-10-18 06:52:46,33,Alert,4.4995134823086405
Axis #4,15806,15847,2022-10-17 21:23:28,2022-10-17 21:24:54,86,Alert,3.9568038675442887
Axis #4,26822,26849,2022-10-18 03:33:42,2022-10-18 03:34:37,55,Alert,3.6030515498746163
Axis #4,7627,7666,2022-10-17 16:47:32,2022-10-17 16:48:49,77,Alert,4.493555560196212
Axis #4,6534,6569,2022-10-17 16:11:02,2022-10-17 16:12:12,70,Error,8.976205220117302
Axis #4,6492,6533,2022-10-17 16:09:39,2022-10-17 16:11:00,81,Alert,4.477178898067662
Axis #4,37548,37568,2022-10-18 09:33:32,2022-10-18 09:34:14,42,Alert,4.550496329142808
Axis #4,21177,21211,2022-10-18 00:23:58,2022-10-18 00:25:06,68,Error,8.425069488832769
